Variable	DescrCA	DescrES	DescrEN	Valor_Value	LabelCA	LabelES	LabelEN
T4_PARENTIU07_6				02	Fill	Hijo	Son
T4_PARENTIU07_6				03	Germà	Hermano	Brother
T4_PARENTIU07_6				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU07_6				05	Net	Nieto	Grandson
T4_PARENTIU07_6				06	Avi	Abuelo	Grandfather
T4_PARENTIU07_6				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU07_6				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU07_6				09	Sogre	Suegro	Father-in-law
T4_PARENTIU07_6				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU07_6				11	No emparentat	No emparentado	Not related
T4_PARENTIU08_1	Parentiu de la persona 8 amb la persona 1	Parentesco de la persona 8 con la persona 1	Kinship of person 8 with person 1				
T4_PARENTIU08_1				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU08_1				02	Fill	Hijo	Son
T4_PARENTIU08_1				03	Germà	Hermano	Brother
T4_PARENTIU08_1				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU08_1				05	Net	Nieto	Grandson
T4_PARENTIU08_1				06	Avi	Abuelo	Grandfather
T4_PARENTIU08_1				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU08_1				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU08_1				09	Sogre	Suegro	Father-in-law
T4_PARENTIU08_1				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU08_1				11	No emparentat	No emparentado	Not related
T4_PARENTIU08_2	Parentiu de la persona 8 amb la persona 2	Parentesco de la persona 8 con la persona 2	Kinship of person 8 with person 2				
T4_PARENTIU08_2				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU08_2				02	Fill	Hijo	Son
T4_PARENTIU08_2				03	Germà	Hermano	Brother
T4_PARENTIU08_2				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU08_2				05	Net	Nieto	Grandson
T4_PARENTIU08_2				06	Avi	Abuelo	Grandfather
T4_PARENTIU08_2				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU08_2				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU08_2				09	Sogre	Suegro	Father-in-law
T4_PARENTIU08_2				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU08_2				11	No emparentat	No emparentado	Not related
T4_PARENTIU08_3	Parentiu de la persona 8 amb la persona 3	Parentesco de la persona 8 con la persona 3	Kinship of person 8 with person 3				
T4_PARENTIU08_3				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU08_3				02	Fill	Hijo	Son
T4_PARENTIU08_3				03	Germà	Hermano	Brother
T4_PARENTIU08_3				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU08_3				05	Net	Nieto	Grandson
T4_PARENTIU08_3				06	Avi	Abuelo	Grandfather
T4_PARENTIU08_3				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU08_3				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU08_3				09	Sogre	Suegro	Father-in-law
T4_PARENTIU08_3				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU08_3				11	No emparentat	No emparentado	Not related
T4_PARENTIU08_4	Parentiu de la persona 8 amb la persona 4	Parentesco de la persona 8 con la persona 4	Kinship of person 8 with person 4				
T4_PARENTIU08_4				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU08_4				02	Fill	Hijo	Son
T4_PARENTIU08_4				03	Germà	Hermano	Brother
T4_PARENTIU08_4				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU08_4				05	Net	Nieto	Grandson
T4_PARENTIU08_4				06	Avi	Abuelo	Grandfather
T4_PARENTIU08_4				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU08_4				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU08_4				09	Sogre	Suegro	Father-in-law
T4_PARENTIU08_4				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU08_4				11	No emparentat	No emparentado	Not related
T4_PARENTIU08_5	Parentiu de la persona 8 amb la persona 5	Parentesco de la persona 8 con la persona 5	Kinship of person 8 with person 5				
T4_PARENTIU08_5				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU08_5				02	Fill	Hijo	Son
T4_PARENTIU08_5				03	Germà	Hermano	Brother
T4_PARENTIU08_5				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU08_5				05	Net	Nieto	Grandson
T4_PARENTIU08_5				06	Avi	Abuelo	Grandfather
T4_PARENTIU08_5				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU08_5				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU08_5				09	Sogre	Suegro	Father-in-law
T4_PARENTIU08_5				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU08_5				11	No emparentat	No emparentado	Not related
T4_PARENTIU08_6	Parentiu de la persona 8 amb la persona 6	Parentesco de la persona 8 con la persona 6	Kinship of person 8 with person 6				
T4_PARENTIU08_6				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU08_6				02	Fill	Hijo	Son
T4_PARENTIU08_6				03	Germà	Hermano	Brother
T4_PARENTIU08_6				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU08_6				05	Net	Nieto	Grandson
T4_PARENTIU08_6				06	Avi	Abuelo	Grandfather
T4_PARENTIU08_6				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU08_6				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU08_6				09	Sogre	Suegro	Father-in-law
T4_PARENTIU08_6				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU08_6				11	No emparentat	No emparentado	Not related
T4_PARENTIU08_7	Parentiu de la persona 8 amb la persona 7	Parentesco de la persona 8 con la persona 7	Kinship of person 8 with person 7				
T4_PARENTIU08_7				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU08_7				02	Fill	Hijo	Son
T4_PARENTIU08_7				03	Germà	Hermano	Brother
T4_PARENTIU08_7				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU08_7				05	Net	Nieto	Grandson
T4_PARENTIU08_7				06	Avi	Abuelo	Grandfather
T4_PARENTIU08_7				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU08_7				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU08_7				09	Sogre	Suegro	Father-in-law
T4_PARENTIU08_7				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU08_7				11	No emparentat	No emparentado	Not related
T4_PARENTIU09_1	Parentiu de la persona 9 amb la persona 1	Parentesco de la persona 9 con la persona 1	Kinship of person 9 with person 1				
T4_PARENTIU09_1				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU09_1				02	Fill	Hijo	Son
T4_PARENTIU09_1				03	Germà	Hermano	Brother
T4_PARENTIU09_1				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU09_1				05	Net	Nieto	Grandson
T4_PARENTIU09_1				06	Avi	Abuelo	Grandfather
T4_PARENTIU09_1				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU09_1				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU09_1				09	Sogre	Suegro	Father-in-law
T4_PARENTIU09_1				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU09_1				11	No emparentat	No emparentado	Not related
T4_PARENTIU09_2	Parentiu de la persona 9 amb la persona 2	Parentesco de la persona 9 con la persona 2	Kinship of person 9 with person 2				
T4_PARENTIU09_2				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU09_2				02	Fill	Hijo	Son
T4_PARENTIU09_2				03	Germà	Hermano	Brother
T4_PARENTIU09_2				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU09_2				05	Net	Nieto	Grandson
T4_PARENTIU09_2				06	Avi	Abuelo	Grandfather
T4_PARENTIU09_2				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU09_2				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU09_2				09	Sogre	Suegro	Father-in-law
T4_PARENTIU09_2				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU09_2				11	No emparentat	No emparentado	Not related
T4_PARENTIU09_3	Parentiu de la persona 9 amb la persona 3	Parentesco de la persona 9 con la persona 3	Kinship of person 9 with person 3				
T4_PARENTIU09_3				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU09_3				02	Fill	Hijo	Son
T4_PARENTIU09_3				03	Germà	Hermano	Brother
T4_PARENTIU09_3				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU09_3				05	Net	Nieto	Grandson
T4_PARENTIU09_3				06	Avi	Abuelo	Grandfather
T4_PARENTIU09_3				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU09_3				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU09_3				09	Sogre	Suegro	Father-in-law
T4_PARENTIU09_3				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU09_3				11	No emparentat	No emparentado	Not related
T4_PARENTIU09_4	Parentiu de la persona 9 amb la persona 4	Parentesco de la persona 9 con la persona 4	Kinship of person 9 with person 4				
T4_PARENTIU09_4				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU09_4				02	Fill	Hijo	Son
T4_PARENTIU09_4				03	Germà	Hermano	Brother
T4_PARENTIU09_4				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU09_4				05	Net	Nieto	Grandson
T4_PARENTIU09_4				06	Avi	Abuelo	Grandfather
T4_PARENTIU09_4				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU09_4				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU09_4				09	Sogre	Suegro	Father-in-law
T4_PARENTIU09_4				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU09_4				11	No emparentat	No emparentado	Not related
T4_PARENTIU09_5	Parentiu de la persona 9 amb la persona 5	Parentesco de la persona 9 con la persona 5	Kinship of person 9 with person 5				
T4_PARENTIU09_5				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU09_5				02	Fill	Hijo	Son
T4_PARENTIU09_5				03	Germà	Hermano	Brother
T4_PARENTIU09_5				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU09_5				05	Net	Nieto	Grandson
T4_PARENTIU09_5				06	Avi	Abuelo	Grandfather
T4_PARENTIU09_5				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU09_5				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU09_5				09	Sogre	Suegro	Father-in-law
T4_PARENTIU09_5				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU09_5				11	No emparentat	No emparentado	Not related
T4_PARENTIU09_6	Parentiu de la persona 9 amb la persona 6	Parentesco de la persona 9 con la persona 6	Kinship of person 9 with person 6				
T4_PARENTIU09_6				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU09_6				02	Fill	Hijo	Son
T4_PARENTIU09_6				03	Germà	Hermano	Brother
T4_PARENTIU09_6				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU09_6				05	Net	Nieto	Grandson
T4_PARENTIU09_6				06	Avi	Abuelo	Grandfather
T4_PARENTIU09_6				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU09_6				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU09_6				09	Sogre	Suegro	Father-in-law
T4_PARENTIU09_6				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU09_6				11	No emparentat	No emparentado	Not related
T4_PARENTIU09_7	Parentiu de la persona 9 amb la persona 7	Parentesco de la persona 9 con la persona 7	Kinship of person 9 with person 7				
T4_PARENTIU09_7				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU09_7				02	Fill	Hijo	Son
T4_PARENTIU09_7				03	Germà	Hermano	Brother
T4_PARENTIU09_7				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU09_7				05	Net	Nieto	Grandson
T4_PARENTIU09_7				06	Avi	Abuelo	Grandfather
T4_PARENTIU09_7				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU09_7				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU09_7				09	Sogre	Suegro	Father-in-law
T4_PARENTIU09_7				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU09_7				11	No emparentat	No emparentado	Not related
T4_PARENTIU09_8	Parentiu de la persona 9 amb la persona 8	Parentesco de la persona 9 con la persona 8	Kinship of person 9 with person 8				
T4_PARENTIU09_8				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU09_8				02	Fill	Hijo	Son
T4_PARENTIU09_8				03	Germà	Hermano	Brother
T4_PARENTIU09_8				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU09_8				05	Net	Nieto	Grandson
T4_PARENTIU09_8				06	Avi	Abuelo	Grandfather
T4_PARENTIU09_8				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU09_8				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU09_8				09	Sogre	Suegro	Father-in-law
T4_PARENTIU09_8				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU09_8				11	No emparentat	No emparentado	Not related
T4_PARENTIU10_1	Parentiu de la persona 10 amb la persona 1	Parentesco de la persona 10 con la persona 1	Kinship of person 10 with person 1				
T4_PARENTIU10_1				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU10_1				02	Fill	Hijo	Son
T4_PARENTIU10_1				03	Germà	Hermano	Brother
T4_PARENTIU10_1				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU10_1				05	Net	Nieto	Grandson
T4_PARENTIU10_1				06	Avi	Abuelo	Grandfather
T4_PARENTIU10_1				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU10_1				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU10_1				09	Sogre	Suegro	Father-in-law
T4_PARENTIU10_1				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU10_1				11	No emparentat	No emparentado	Not related
T4_PARENTIU10_2	Parentiu de la persona 10 amb la persona 2	Parentesco de la persona 10 con la persona 2	Kinship of person 10 with person 2				
T4_PARENTIU10_2				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU10_2				02	Fill	Hijo	Son
T4_PARENTIU10_2				03	Germà	Hermano	Brother
T4_PARENTIU10_2				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU10_2				05	Net	Nieto	Grandson
T4_PARENTIU10_2				06	Avi	Abuelo	Grandfather
T4_PARENTIU10_2				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU10_2				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU10_2				09	Sogre	Suegro	Father-in-law
T4_PARENTIU10_2				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU10_2				11	No emparentat	No emparentado	Not related
T4_PARENTIU10_3	Parentiu de la persona 10 amb la persona 3	Parentesco de la persona 10 con la persona 3	Kinship of person 10 with person 3				
T4_PARENTIU10_3				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU10_3				02	Fill	Hijo	Son
T4_PARENTIU10_3				03	Germà	Hermano	Brother
T4_PARENTIU10_3				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU10_3				05	Net	Nieto	Grandson
T4_PARENTIU10_3				06	Avi	Abuelo	Grandfather
T4_PARENTIU10_3				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU10_3				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU10_3				09	Sogre	Suegro	Father-in-law
T4_PARENTIU10_3				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU10_3				11	No emparentat	No emparentado	Not related
T4_PARENTIU10_4	Parentiu de la persona 10 amb la persona 4	Parentesco de la persona 10 con la persona 4	Kinship of person 10 with person 4				
T4_PARENTIU10_4				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU10_4				02	Fill	Hijo	Son
T4_PARENTIU10_4				03	Germà	Hermano	Brother
T4_PARENTIU10_4				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU10_4				05	Net	Nieto	Grandson
T4_PARENTIU10_4				06	Avi	Abuelo	Grandfather
T4_PARENTIU10_4				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU10_4				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU10_4				09	Sogre	Suegro	Father-in-law
T4_PARENTIU10_4				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU10_4				11	No emparentat	No emparentado	Not related
T4_PARENTIU10_5	Parentiu de la persona 10 amb la persona 5	Parentesco de la persona 10 con la persona 5	Kinship of person 10 with person 5				
T4_PARENTIU10_5				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU10_5				02	Fill	Hijo	Son
T4_PARENTIU10_5				03	Germà	Hermano	Brother
T4_PARENTIU10_5				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU10_5				05	Net	Nieto	Grandson
T4_PARENTIU10_5				06	Avi	Abuelo	Grandfather
T4_PARENTIU10_5				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU10_5				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU10_5				09	Sogre	Suegro	Father-in-law
T4_PARENTIU10_5				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU10_5				11	No emparentat	No emparentado	Not related
T4_PARENTIU10_6	Parentiu de la persona 10 amb la persona 6	Parentesco de la persona 10 con la persona 6	Kinship of person 10 with person 6				
T4_PARENTIU10_6				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU10_6				02	Fill	Hijo	Son
T4_PARENTIU10_6				03	Germà	Hermano	Brother
T4_PARENTIU10_6				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU10_6				05	Net	Nieto	Grandson
T4_PARENTIU10_6				06	Avi	Abuelo	Grandfather
T4_PARENTIU10_6				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU10_6				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU10_6				09	Sogre	Suegro	Father-in-law
T4_PARENTIU10_6				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU10_6				11	No emparentat	No emparentado	Not related
T4_PARENTIU10_7	Parentiu de la persona 10 amb la persona 7	Parentesco de la persona 10 con la persona 7	Kinship of person 10 with person 7				
T4_PARENTIU10_7				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU10_7				02	Fill	Hijo	Son
T4_PARENTIU10_7				03	Germà	Hermano	Brother
T4_PARENTIU10_7				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU10_7				05	Net	Nieto	Grandson
T4_PARENTIU10_7				06	Avi	Abuelo	Grandfather
T4_PARENTIU10_7				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU10_7				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU10_7				09	Sogre	Suegro	Father-in-law
T4_PARENTIU10_7				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU10_7				11	No emparentat	No emparentado	Not related
T4_PARENTIU10_8	Parentiu de la persona 10 amb la persona 8	Parentesco de la persona 10 con la persona 8	Kinship of person 10 with person 8				
T4_PARENTIU10_8				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU10_8				02	Fill	Hijo	Son
T4_PARENTIU10_8				03	Germà	Hermano	Brother
T4_PARENTIU10_8				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU10_8				05	Net	Nieto	Grandson
T4_PARENTIU10_8				06	Avi	Abuelo	Grandfather
T4_PARENTIU10_8				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU10_8				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU10_8				09	Sogre	Suegro	Father-in-law
T4_PARENTIU10_8				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU10_8				11	No emparentat	No emparentado	Not related
T4_PARENTIU10_9	Parentiu de la persona 10 amb la persona 9	Parentesco de la persona 10 con la persona 9	Kinship of person 10 with person 9				
T4_PARENTIU10_9				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU10_9				02	Fill	Hijo	Son
T4_PARENTIU10_9				03	Germà	Hermano	Brother
T4_PARENTIU10_9				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU10_9				05	Net	Nieto	Grandson
T4_PARENTIU10_9				06	Avi	Abuelo	Grandfather
T4_PARENTIU10_9				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU10_9				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU10_9				09	Sogre	Suegro	Father-in-law
T4_PARENTIU10_9				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU10_9				11	No emparentat	No emparentado	Not related
T4_PARENTIU11_1	Parentiu de la persona 11 amb la persona 1	Parentesco de la persona 11 con la persona 1	Kinship of person 11 with person 1				
T4_PARENTIU11_1				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU11_1				02	Fill	Hijo	Son
T4_PARENTIU11_1				03	Germà	Hermano	Brother
T4_PARENTIU11_1				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU11_1				05	Net	Nieto	Grandson
T4_PARENTIU11_1				06	Avi	Abuelo	Grandfather
T4_PARENTIU11_1				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU11_1				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU11_1				09	Sogre	Suegro	Father-in-law
T4_PARENTIU11_1				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU11_1				11	No emparentat	No emparentado	Not related
T4_PARENTIU11_2	Parentiu de la persona 11 amb la persona 2	Parentesco de la persona 11 con la persona 2	Kinship of person 11 with person 2				
T4_PARENTIU11_2				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU11_2				02	Fill	Hijo	Son
T4_PARENTIU11_2				03	Germà	Hermano	Brother
T4_PARENTIU11_2				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU11_2				05	Net	Nieto	Grandson
T4_PARENTIU11_2				06	Avi	Abuelo	Grandfather
T4_PARENTIU11_2				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU11_2				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU11_2				09	Sogre	Suegro	Father-in-law
T4_PARENTIU11_2				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU11_2				11	No emparentat	No emparentado	Not related
T4_PARENTIU11_3	Parentiu de la persona 11 amb la persona 3	Parentesco de la persona 11 con la persona 3	Kinship of person 11 with person 3				
T4_PARENTIU11_3				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU11_3				02	Fill	Hijo	Son
T4_PARENTIU11_3				03	Germà	Hermano	Brother
T4_PARENTIU11_3				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU11_3				05	Net	Nieto	Grandson
T4_PARENTIU11_3				06	Avi	Abuelo	Grandfather
T4_PARENTIU11_3				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU11_3				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU11_3				09	Sogre	Suegro	Father-in-law
T4_PARENTIU11_3				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU11_3				11	No emparentat	No emparentado	Not related
T4_PARENTIU11_4	Parentiu de la persona 11 amb la persona 4	Parentesco de la persona 11 con la persona 4	Kinship of person 11 with person 4				
T4_PARENTIU11_4				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU11_4				02	Fill	Hijo	Son
T4_PARENTIU11_4				03	Germà	Hermano	Brother
T4_PARENTIU11_4				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU11_4				05	Net	Nieto	Grandson
T4_PARENTIU11_4				06	Avi	Abuelo	Grandfather
T4_PARENTIU11_4				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU11_4				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU11_4				09	Sogre	Suegro	Father-in-law
T4_PARENTIU11_4				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU11_4				11	No emparentat	No emparentado	Not related
T4_PARENTIU11_5	Parentiu de la persona 11 amb la persona 5	Parentesco de la persona 11 con la persona 5	Kinship of person 11 with person 5				
T4_PARENTIU11_5				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU11_5				02	Fill	Hijo	Son
T4_PARENTIU11_5				03	Germà	Hermano	Brother
T4_PARENTIU11_5				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU11_5				05	Net	Nieto	Grandson
T4_PARENTIU11_5				06	Avi	Abuelo	Grandfather
T4_PARENTIU11_5				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU11_5				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU11_5				09	Sogre	Suegro	Father-in-law
T4_PARENTIU11_5				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU11_5				11	No emparentat	No emparentado	Not related
T4_PARENTIU11_6	Parentiu de la persona 11 amb la persona 6	Parentesco de la persona 11 con la persona 6	Kinship of person 11 with person 6				
T4_PARENTIU11_6				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU11_6				02	Fill	Hijo	Son
T4_PARENTIU11_6				03	Germà	Hermano	Brother
T4_PARENTIU11_6				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU11_6				05	Net	Nieto	Grandson
T4_PARENTIU11_6				06	Avi	Abuelo	Grandfather
T4_PARENTIU11_6				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU11_6				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU11_6				09	Sogre	Suegro	Father-in-law
T4_PARENTIU11_6				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU11_6				11	No emparentat	No emparentado	Not related
T4_PARENTIU11_7	Parentiu de la persona 11 amb la persona 7	Parentesco de la persona 11 con la persona 7	Kinship of person 11 with person 7				
T4_PARENTIU11_7				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU11_7				02	Fill	Hijo	Son
T4_PARENTIU11_7				03	Germà	Hermano	Brother
T4_PARENTIU11_7				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU11_7				05	Net	Nieto	Grandson
T4_PARENTIU11_7				06	Avi	Abuelo	Grandfather
T4_PARENTIU11_7				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU11_7				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU11_7				09	Sogre	Suegro	Father-in-law
T4_PARENTIU11_7				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU11_7				11	No emparentat	No emparentado	Not related
T4_PARENTIU11_8	Parentiu de la persona 11 amb la persona 8	Parentesco de la persona 11 con la persona 8	Kinship of person 11 with person 8				
T4_PARENTIU11_8				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU11_8				02	Fill	Hijo	Son
T4_PARENTIU11_8				03	Germà	Hermano	Brother
T4_PARENTIU11_8				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU11_8				05	Net	Nieto	Grandson
T4_PARENTIU11_8				06	Avi	Abuelo	Grandfather
T4_PARENTIU11_8				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU11_8				08	Cunyat	Cuñado	Brother-in-law
